key,label,gold_text,asr_text,wer
1_S12E07_060_u,1,you sound like my wife just before she asked me to go to coachella.,i sound like my wife just before she asked me to go to coachella.,0.07142857142857142
1_S12E07_092_u,0,a little swagger in your step?,swagger in your step.,0.5
1_S12E07_105_u,1,"should we form a line, or just do it like we're bobbing for apples?",should we form a line or just do it like we're bobbing frapples?,0.21428571428571427
1_S12E07_147_u,0,"hmm. but you're not, are you?","hmm, but you're not, are you?",0.16666666666666666
1_S12E07_169_u,0,"you know, if it's that easy, then why does leonard have to drive you to work every day?","you know, i bet it's that easy that one is littered and i have to drive you to work every day.",0.5555555555555556
1_S12E07_179_u,0,"yeah, sure. you slept with your husband.","yeah, sure, you slept with your husband.",0.14285714285714285
1_S12E07_264_u,0,(whining): it's just so hard!,just so hard up.,0.8
1_S12E07_424_u,0,what was the case?,what was the case?,0.0
1_S12E07_443_u,0,i have no idea.,no idea.,0.5
1_S12E08_006_u,0,"well, how would you guys feel about going to india for my wedding?",how would you guys feel about going to india for my wedding?,0.07692307692307693
1_S12E08_023_u,1,"yeah. and my mom loves penny, which is weird, because i never knew she could love.","yeah, my mom loves panty, which is weird because i'd never knew she could love.",0.3125
1_S12E08_071_u,0,it doesn't have to be tonight.,does it have to be tonight?,0.5
1_S12E08_098_u,1,"yeah, you're gonna need to show your work on that.",you're gonna need to show your work on that.,0.1
1_S12E08_103_u,1,which is perfect.,他也是.,1.0
1_S12E08_135_u,0,"he's our friend. what's up, pal?","he's our friend. what's up, pal?",0.0
1_S12E08_258_u,1,you can do that but you still can't get my bra off.,"you can do that, but you still can't get my broth.",0.25
1_S12E08_445_u,1,(chuckles) couldn't think of a single reason not to.,i couldn't think of a single reason not to.,0.1111111111111111
1_S12E09_005_u,1,"how about that? there is an ""i"" in ""team.""",how about that? there is an eye in team.,0.2222222222222222
1_S12E09_081_u,1,"well, i am shocked, sheldon, because i totally believed that the woman you reported for being stingy with the peas couldn't keep her hands off you.","well, i am shocked, sheldon, because i totally believed that the woman you reported for being stingy with the peas couldn't keep her hands off you.",0.0
1_S12E09_090_u,1,you mean the last two minutes or the last 20 years?,you mean the last two minutes or the last 20 years?,0.0
1_S12E09_103_u,1,it just got more fun.,and it just got more fun.,0.2
1_S12E09_175_u,0,"all right, great, can we go?",are you great? can we go?,0.5
1_S12E09_207_u,0,okay.,okay.,0.0
1_S12E09_307_u,1,"what, the alphabet?",the alphabet?,0.3333333333333333
1_S12E09_369_u,1,"all right, well, they're already dead. there's nothing we can do.","well, they're already dead. there's nothing we can do.",0.18181818181818182
1_S12E09_413_u,0,like i don't care at all.,i don't care at all.,0.16666666666666666
1_S12E10_076_u,0,you or the steak?,the steak. me.,1.0
1_S12E10_195_u,0,why is it all in the living room?,why is it all in the living room?,0.0
1_S12E10_245_u,1,"and when i was little and my dog died, my mom sat me down and very gently told me that she wished the truck had hit my dad instead.","little in my dog died, my mom sat me down and very gently told me that she wish the truck could hit my dad instead.",0.2413793103448276
1_S12E11_002_u,1,- a waste of champagne?,you know what i call this drink? a waste of champagne.,1.6
1_S12E11_072_u,1,"no offense, worker bees.",no offense worker bees.,0.25
1_S12E11_190_u,1,"well, you really managed to capture my voice.","well, you really managed to capture my voice.",0.0
1_S12E11_199_u,1,"""pretty well""?",pretty well.,1.0
1_S12E11_216_u,1,maybe she doesn't have tip money?,maybe she doesn't have tip money?,0.0
1_S12E12_030_u,1,"yeah, so impressive how you manage to bounce back after having no babies.","yeah, don't press if how you managed to bounce back after having no baby.",0.38461538461538464
1_S12E12_043_u,1,"i open the door and say, ""hey, raj.""","i open the door and say, hey, raj!",0.25
1_S12E12_086_u,1,leonard was just saying how he was hoping to have dinner with one of your ex-boyfriends on his expensive boat.,with just saying how he was hoping to have dinner with one of your ex-boyfriends on his expensive boat!,0.15
1_S12E12_266_u,1,you went to college.,to college.,0.5
1_S12E12_281_u,1,but... thank you for saying it out loud.,but thank you for saying it out loud.,0.125
1_S12E12_371_u,1,they wanted you?,with you?,0.6666666666666666
1_S12E13_088_u,1,"well, i know how to do the dishes. just, sometimes i'm tired.",i know how to do the dishes just sometimes i'm tired.,0.25
1_S12E13_224_u,1,"yeah, who remembers the guy who was trying to find india and discovered america instead?","yeah, who remembers the guy who was trying to find india and discovered america instead?",0.0
1_S12E14_125_u,1,"including the rare ""dayquilt"" misprint from 1996.",including the rare day quilt miss print from 1996.,0.5714285714285714
1_S12E14_152_u,1,it's nice they found each other.,it's nice they found each other.,0.0
1_S12E15_013_u,1,"yeah, and we don't find it weird at all.",and we don't find it weird at all.,0.1111111111111111
1_S12E15_064_u,1,"oh, yeah, i would have forgotten, except for those nonrefundable airline tickets to india i bought.","oh, yeah, i would have forgotten. except for those non-refundable airline tickets to india, i bought.",0.1875
1_S12E15_154_u,1,"well, it is important for you two to keep the spark alive.",it is important for you to keep the spark alive.,0.16666666666666666
1_S12E15_273_u,1,"i told you, if we left pizza on the counter,",i told you we left pizza on the counter.,0.3
1_S12E15_351_u,1,"well, i took a nap next to hot dog on a stick. what do you think?",i took a nap next to hot dog on a stick. what do you think?,0.0625
1_S12E15_420_u,1,"really? well, i did not see that coming.","really? well, i did not see that coming.",0.0
1_S12E16_140_u,1,"oh, no, this is the rest of our lives.","oh, no. this is the rest of our lives.",0.1111111111111111
1_S12E17_085_u,1,was one of the options the option to never come back?,"was one of the options, the option, and never come back.",0.36363636363636365
1_S12E17_124_u,1,"what do you call that, bishops be crazy?",call that bishops be crazy?,0.5
1_S12E17_195_u,1,maybe she's basing that on your poor husbanding skills.,maybe she's basing that on your poor husbanding skills.,0.0
1_S12E17_336_u,1,"no, by opening the door to a hangar and letting the airplane fly in.","no, by opening the door to a hangar and letting the airplane fly in.",0.0
1_S12E18_030_u,1,"yeah, you should've seen her take down john krasinski last week. got him to admit he loved his wife. it was brutal.","yeah, you should have seen her take down john krasinski last week. got him to admit he loved his wife. it was brutal.",0.09090909090909091
1_S12E18_159_u,1,"honey, remember, she's my child, too.",remember she's my child too.,0.5
1_S12E18_198_u,1,"and i'm supposed to be living on my own at this age, but here we are.","and i'm supposed to be living on my own at this age, but here we are.",0.0
1_S12E18_225_u,1,"no. ""unfortunately, sheldon..."" that's all you got to say.","fortunately, sheildin, that's all you guys say.",0.5555555555555556
1_S12E18_290_u,1,but the time machine thing is probably more likely.,but the time machine thing is probably more likely.,0.0
1_S12E18_303_u,1,no. (chuckles) it's great. i just don't want anyone to ever see it or read it or know it exists.,"no, it's great. i just don't want anyone to ever see it or read it or know it exists.",0.1
1_S12E19_143_u,1,numb your brain with alcohol and watch a reality show where wealthy people pick fake arguments with each other?,with alcohol and watch a reality show where wealthy people pick fake arguments with each other.,0.21052631578947367
1_S12E19_354_u,1,"well, i don't see what else you could've done.","well, i don't see what else you could have done.",0.2222222222222222
1_S12E20_378_u,1,i speak a little russian. will you take nyet for an answer?,i speak a little russian. will you take nyet for an answer?,0.0
1_S12E21_167_u,1,"yes, but it may just be the indian accent.",but it may just be the indian accent.,0.1111111111111111
1_S12E21_261_u,1,other than bernadette? that does not sound right.,other than bernadette that does not sound right.,0.125
1_S12E21_285_u,1,you sure you're not thinking about your husband?,thinking about your husband?,0.5
1_S12E22_004_u,1,never? isn't that usually when you go to the gym?,never. it's not usually when you go to the gym.,0.4
1_S12E22_066_u,1,"apparently, a guy who wants to have his feelings hurt.",apparently a guy who wants to have his feelings hurt.,0.1
1_S12E22_188_u,1,"i can see why she would say that, but why do you?","and see why she would say that, but why do you?",0.16666666666666666
1_S12E22_211_u,1,"so, you're an indian giver?","so, you're an indian giver.",0.2
1_S12E23_209_u,1,so not mr. and mrs. wackadoodle?,not mr. and mrs. wackadiddle.,0.3333333333333333
1_S12E23_350_u,1,maybe 300 tiny haircuts over a ten-year period.,there be 300 tiny haircuts over a 10-year period.,0.375
1_S12E23_389_u,1,"heck, you've had sex almost as many times as i have fingers.","heck, you've had sex almost as many times as i have fingers.",0.0
1_S12E23_470_u,1,"this might be the glue talking, but that was a very pleasurable 139 and a half hours.","this might be the glue talking, but that was a very pleasurable 139.5 hours.",0.23529411764705882
1_S12E23_488_u,1,i stand by my statement.,i stand by my statement.,0.0
1_S12E23_539_u,1,"it was her, right?","it was her, right?",0.0
1_S12E23_576_u,1,welcome to my life.,welcome to my life.,0.0
1_S12E23_600_u,1,(quietly): i told you these tickets weren't free.,told you these tickets weren't free.,0.25
2_1_u,0,"yes you can. you're thinking about time, you can't go back in time.","yes, you can. you're thinking about time. you can't go back in time.",0.15384615384615385
2_102_u,1,no blanche she is upset because they keep changing the taste of coke.,"no blanche, she's upset because they keep changing the taste of coke.",0.23076923076923078
2_103_u,1,"no, this is just part of a daredevil game that i play called wait until last moment before i burst and die","no, this is just part of a daredevil game that i play called, wait until the last moment before i burst and die.",0.13636363636363635
2_104_u,1,was that place the sun?,was that place the sun? laughter,0.2
2_105_u,1,why? you never look down in the shower? oh please i am allowed one joke in the monkey is penis genre.,"well, did you never look down on the shower? oh, please. i'm not allowed to make one joke in the monkey's penis genre.",0.5238095238095238
2_107_u,0,you'd better act surprised.,you better act surprised.,0.25
2_109_u,1,"i thought if i littered, that crying indian might come by and save us.","well, i thought if i littered that crying indian might come by and save us.",0.14285714285714285
2_11_u,1,his cappucino maker.,his cappuccino maker.,0.3333333333333333
2_111_u,0,what was that?!,what was that?,0.3333333333333333
2_112_u,1,i think this is probably why damone smokes in his cell alone.,i think this is probably why domo and smokesin' is sell along.,0.5
2_113_u,1,"no, no the actual cartoon character .. of course the baloon.","no, no, the actual cartoon character. of course the one goes.",0.45454545454545453
2_114_u,1,spanish midgets wrestling julie! okay yes i see how they got there.,"spanish midgets, spanish midgets wrestling. julie, okay, yes, i see how you got there. i see how you got there.",1.0833333333333333
2_115_u,1,"i am sorry, we donõt have your sheep.","i'm sorry, we don't have your sheep.",0.375
2_118_u,0,"seriously, it's moving!","seriously, it's moving.",0.3333333333333333
2_119_u,0,yeah. what-what should i do?,"yeah, what should i do?",0.4
2_12_u,0,i studied for a year in barcelona.,i studied for a year in barcelona.,0.0
2_120_u,1,"you know some might find it amusing, i myself find it regular.","you know, some might find it amusing. i myself find it regular.",0.16666666666666666
2_121_u,1,what was i doing? my ben gazara in person?,what was i doing? my ben gazzara and person,0.3333333333333333
2_123_u,1,nooo!,no!,1.0
2_124_u,1,i am so confused as to what we have been doing so far.,i'm so confused as to what we've been doing so far.,0.3076923076923077
2_125_u,0,i mean if you hadn't initiated it i-i-i know i would've.,"i mean, if you hadn't initiated it, i know i would have.",0.45454545454545453
2_126_u,1,no i am upset because joe piscapo didn't get the lead role in rain man.,"no, i'm upset because joe piscopo didn't get the lead role in rain man.",0.26666666666666666
2_127_u,0,"when? today? some, not a lot.","what, today? some not a lot.",0.3333333333333333
2_128_u,1,you building a post office?,you're building a post office?,0.2
2_129_u,1,what are these? claws?,there you are. what are these claws?,1.0
2_13_u,0,"all right, let's do it.",where let's do it? come on! okay.,1.2
2_131_u,0,i really don't wanna sit with allen iverson over there .,i really don't want to sit with aaron iverson over there.,0.45454545454545453
2_134_u,0,paper cut!,a-a-a paper cup!,1.0
2_135_u,1,"no, she i supset because jimmy swaager can't cover his motel bill","no, vlad, she's upset because jimmy swagger can't cover his motel bill.",0.4166666666666667
2_137_u,0,"okay, but if he asks, i am not going to lie.","okay, but if he asks, i'm not going to one.",0.2727272727272727
2_140_u,1,sarcastic? us? nooo.,"so, cachestick, ois, nooooo!",1.3333333333333333
2_141_u,1,we think it was trying to spell out monkey.,we think he was trying to spell out monkey.,0.1111111111111111
2_144_u,1,lords of arabia,lawrence of arabia.,0.6666666666666666
2_146_u,0,"so ross, how umm, how did it go with bonnie?","so, ross, how did it go with bonnie?",0.3
2_147_u,0,"well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.","well, we're trying to find someone to perform our wedding, and they're all either boring or annoying or, you know, can't stop staring at the ladies.",0.16
2_148_u,1,"hey, that's joincidence with a c","hey, that's joe incinence with a c.",0.5
2_149_u,0,thank you.,thank you.,0.0
2_15_u,1,i'm sorry man there is never a good time to have to .. stop catching on fire.,"who? i'm sorry, man. there's never a good time to have to stop catching on fire.",0.35294117647058826
2_150_u,0,"take your shirt off, and let's see what we're dealing with here. what are you doing?",take a shirt off and let's see what we're dealing with here. what are you doing?,0.125
2_151_u,1,"yeah, i mean, it would be rude to them for us to leave now.","yeah, i mean to be roomed to them for us to leave now.",0.2857142857142857
2_152_u,1,your makeup?,you make up.,1.5
2_154_u,0,"okay, does this look like a garbage can to you?","look, okay, does this look like a garbage can to you? no.",0.2
2_155_u,1,great! now we can do laundry all night. all night laundry!,"great, now it can do laundry all night, all night laundry!",0.2727272727272727
2_158_u,1,a bucket of chicked. i hope you like it extra flat and crispy,a bucket of chicken. i hope you like it extra flat and crispy.,0.15384615384615385
2_160_u,0,"because his penis was too big. i am sorry, thatõs the kind of thing i do.","because his penis was too big. oh sorry, that's the kind of thing i do.",0.1875
2_161_u,1,i can see it from right here. it'll cost you one husband.,i can see from right here. it'll cost you one husband.,0.08333333333333333
2_162_u,0,"ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.","ow! ow, ow, ow, that's so bad…",0.7
2_163_u,1,"oh boy, i just can't watch. it's too scary!",what i just can't watch is just scary,0.6666666666666666
2_166_u,0,but i'm the host!,but i'm the host.,0.25
2_168_u,1,did i wake you?,"oh, did i wake you?",0.25
2_169_u,1,"hes not right for the part, and if i suggest him my bosses are going to think i am an idiot. and thatõs something they should learn on their own.","he's not right for the part, so if i suggest my bosses are going to think i'm an idiot, and that's something they should learn on their own.",0.23333333333333334
2_170_u,1,the british are coming?,the british are coming.,0.25
2_171_u,0,what is the matter with your face?!,what is the matter with your face?,0.14285714285714285
2_172_u,1,the whole thing! can we go?,the whole thing! here we go!,0.3333333333333333
2_173_u,0,we- we had our first fight this morning.,we kind of first fight this morning.,0.375
2_174_u,1,oh! satan's minions at work again?,"well, satan's minions had worked again.",0.6666666666666666
2_176_u,0,i'm the ruptured spleen.,"on the russian tulleens, nah. -""ugh.""",1.25
2_177_u,1,i can show you an id if you want?,i can show you an idea if you want.,0.2222222222222222
2_178_u,1,"this is so good, that i am gonna enjoy it in the balcony. i can enjoy my view, whilst i enjoy my desert.","yeah, this is so good that i'm gonna go enjoy it on the balcony. so if i can enjoy the view, whilst i enjoy my dessert.",0.43478260869565216
2_180_u,0,that oughta do it.,and i want to do it.,1.0
2_181_u,0,yeah! look!,"yeah, look.",1.0
2_182_u,1,the liberarche marquee at caesar's palace,the liver rochie marquee at caesar's palace.,0.5
2_183_u,1,"no, rabies.","shima? no, rabies.",0.5
2_186_u,1,"excellent hole, joe.","excellent hold, joe.",0.3333333333333333
2_187_u,1,that's so funny because you look more like joey tribbiani man slash woman.,and so funny because i was thinking you look more like joe trip you know he man slash woman,0.7692307692307693
2_188_u,0,you had no relationship!!,you can't know relationships.,0.75
2_189_u,1,"yeah okay, i was just talking to the guys. just look at them i mean, is it okay if they come visit?","yeah, okay, i'm just talking to the guys. look at them, i mean. is it okay if they come visit?",0.2727272727272727
2_190_u,1,well scott i am sure we are all really really looking forward to hear your story.,"well, school, i'm sure, but all really, really looking forward to hearing this.",0.6875
2_191_u,0,"so, you're just bing?",so you're just bing?,0.25
2_193_u,0,"yeah, a slice of cheesecake and-and a date if you're given' 'em out.",i'll have a slice of cheesecake and a date if you're giving them out.,0.38461538461538464
2_194_u,0,"and it came out, ""squatternut buash?""","and he came out, squatter nut barge.",0.6666666666666666
2_196_u,0,what?,what?,0.0
2_197_u,1,ah your own brand of vigilante justice.,"no, we took it a lunch. ah, your own brand of vigilante justice.",1.0
2_198_u,0,"yeah, she's fired.","yeah, she's fine.",0.3333333333333333
2_2_u,1,"thatõs a good one too pheebs, now all that i have to do is find a plane load of people whose resolution is to plummet to their deaths","that's a good one too, feeves. now all you have to do is find a planeload of people whose resolution is to plummet to their deaths.",0.2857142857142857
2_20_u,0,my duties? all right.,my duties. alright.,0.75
2_202_u,0,yeah?,yeah.,1.0
2_203_u,0,it's not funny!,it's not funny,0.3333333333333333
2_204_u,1,"oh oh, i am convinced!","just do it. oh, i'm convinced.",1.2
2_205_u,0,"i did not mean to touch that,i mean","oh god, i'm sorry, did not me to touch that. i mean you.",1.0
2_206_u,1,a tshirt that says - i don't belong here.,"a t-shirt that says, i don't belong here.",0.3333333333333333
2_208_u,0,it's that whole sensitive thing.,the whole sensitive thing.,0.4
2_209_u,1,really?,really?,0.0
2_210_u,0,when are you coming home?,when are you coming home?,0.0
2_213_u,0,"wait, wait, chandler, this is what you're havin' for thanksgiving dinner?","but, the channel, and this is what you're having for thanksgiving dinner.",0.5454545454545454
2_217_u,0,ohhh!!!!,yes.,1.0
2_218_u,0,"hey, does somebody wanna hand me one of those tiles.","hey, somebody want to hand me one of those tiles?",0.4
2_221_u,0,see joe that's why your parents told you not to jump on your bed!,"oh my god. see, joke, that's why your parents told you not to jump on the bed.",0.5
2_222_u,1,"the little man who lives in there, who turns the light on and off will tell you.",oh god! the little man who lives in there who turns the light on an awful tone.,0.47058823529411764
2_223_u,1,"i guess he wants to do a little dance, you know, make a little love. well pretty much get down to that.","well, i'm guessing you want us to do a little dance. you know, i'll make a little love. well, pretty much get down tonight.",0.5
2_225_u,0,"i don't know, something girlie.","i don't know, something girly.",0.2
2_226_u,1,"these people find out that a spelling game is going over there, there will be nobody left at our party.","but, joe, these people find out they're playing spelling games over there and they'll be nobody left at our party.",0.5
2_227_u,1,you sure he is going to be able to crack that code?,be sure he's going to be able to crack that code.,0.3333333333333333
2_228_u,0,then we went to this bar and he hooked us up with all these women!,then we went out to this bar and he hooked us up with all these women.,0.13333333333333333
2_230_u,0,"okay, janice. janice. you gotta give me janice. that wasn't about being picky.","okay, janice. janice, you gotta get me janice. that wasn't about being picky.",0.15384615384615385
2_231_u,0,"no, no, no, it's flattery.","no, no, no, it's flattering.",0.2
2_232_u,0,"well, umm, my mom's friend, phoebe, is actually my birth mom.",mom's friend phoebe is actually my birth mom.,0.45454545454545453
2_234_u,0,"see, there you go, the cleansing works!",there you go. the cleansing works. you're right.,0.7142857142857143
2_235_u,0,you can't make this stuff up!,you can't make this stuff up.,0.16666666666666666
2_236_u,1,"gee, if only she were one and had no idea what a birthday was.","birthday. gee, if only she were one and had no idea what the hell a birthday was.",0.21428571428571427
2_24_u,1,"uh, okay. the fifth dentist caved and now they're all recommending trident?","okay, the fifth dan is caved, now they're all recommending tried it.",0.5833333333333334
2_240_u,0,no!,i'm not mad at us anymore. don't!,7.0
2_241_u,1,"oh i do. oh no, wait a minute, i took it out of my shirt when i put it on this morning.","anybody got a coat hanger? well, i do. oh, no. wait a minute. i took it out of my shirt when i put it on this morning.",0.4090909090909091
2_242_u,1,are you still enjoying your nap?,are you still enjoying your nap?,0.0
2_243_u,0,"look i never should have kissed your girlfriend, but i'm","look, i never should have kissed your girlfriend, and i'm...",0.3
2_245_u,0,"well ah, i've been doing a lot of thinking, and i look at my life",i've been doing a lot of thinking. and i look at my life. yeah.,0.3333333333333333
2_246_u,1,"well, it will probably slow me down at first. but once i am used to the extra weight, i ll get back on track.","well, it'll probably slow it down at first, but once i get used to the extra weight, i'll be back on track.",0.3333333333333333
2_247_u,1,uh yes! thank you.,"yes, thank you.",0.5
2_248_u,1,"i mean, you and i we're just, y'know, we're nothing, we're goofin' around.","and i am so, so fine. i mean, you and i were just, you know, we're not...",0.9230769230769231
2_250_u,1,"oh, you say someone's name enough, they turn around.","oh, you say someone's name in it? they turn around.",0.2222222222222222
2_251_u,0,no!! you have been screwing us all day!,"no, you have been screwing us all day. no.",0.375
2_253_u,0,yeah!,phoebe? yeah!,1.0
2_254_u,1,"yeah. yeah, that's what you need a good .. pill.","yeah, yeah, that's what you need. a good pill.",0.3
2_255_u,1,it's a musical rose,it's a musical rose.,0.25
2_257_u,0,"oh, hey, look, i found coffee! okay, let's skedaddle.",hey look i found coffee,0.7777777777777778
2_258_u,1,"i am telling you, when she leaned back, i could see her brain","they were huge. they just sneezed, bats flew out of them. come on, they were not that huge. i'm telling you, she leaned back, i could see her brain.",1.6153846153846154
2_259_u,0,"i wasn't by myself. i had a doctor, a nurse, and a helper guy. so, did you see who won the game?","it wasn't by myself. i had a doctor, a nurse, and a helper guy. so, did you see who won the game?",0.045454545454545456
2_260_u,1,"okay, are you aware unagi is an eel?","okay, are you aware that nagi is an eel?",0.25
2_261_u,0,"oh, no, no. i just meant hypothetically.","oh no, no, no, i just meant hypersonic.",0.5714285714285714
2_263_u,0,wow! imagine what our kids would look like!,"wow, imagine what our kids would look like.",0.25
2_264_u,0,okay?,okay.,1.0
2_267_u,0,really!?,really? yeah!,2.0
2_268_u,0,"a lonely grey couch. "" o look "" cried ned. and then the kingdom was his. the end.","a lonely grey couch. oh look, cried ned. and then the kingdom was his forever, the end.",0.3333333333333333
2_27_u,0,"no no, you don't have to fly back, really.","no, no, you don't have to fly back, really.",0.1111111111111111
2_270_u,0,hey.,hey!,1.0
2_271_u,1,sarcasm? noo.,"is he pretty lenent at least? no. ah, yes.",4.5
2_272_u,0,weā€™re not peeking?,we're not peaking.,0.6666666666666666
2_278_u,0,: yeah.,good luck. yeah.,1.0
2_279_u,1,sounds like she has got the whole package!,sounds like she's got the whole package.,0.375
2_28_u,0,"carol called me to thank me for the lasagna, i asked, she told me.",carol called me to thank me for the lasagna. i asked you to tell me.,0.35714285714285715
2_280_u,1,"joey ate my last stick of gum, so i killed him. do you think that was wrong?","where's joey? joey ate my last stick of gum, so i killed him. you think that was wrong?",0.17647058823529413
2_281_u,1,"ofcourse no ma, i am referring to carrey grant, he is living in the broom closet.","of course not, ma. i'm referring to carrie grant. he's living in the broom closet.",0.5625
2_282_u,1,what-wh-what so we'll just stay married forever?,"so, we just stayed married forever.",0.7142857142857143
2_283_u,1,dee. the sarcastic sister from what's happening.,"d, the sarcastic sister from what's happened.",0.2857142857142857
2_284_u,0,what? why?,what? why?,0.0
2_286_u,1,"and sometimes i would want you to steal third, and i'll go like this.",but sometimes i'll want you to steal third and i'll go like this.,0.2857142857142857
2_287_u,1,"oh i am sorry, do you need a break?","oh, sorry. do you need a break?",0.4444444444444444
2_288_u,1,maybe he was nervous.,"well, maybe he was nervous.",0.25
2_289_u,1,"nooo! no, that's not true. no, best time ever! yeah, you rocked my world!","no. well, that's not true. no, best time ever. yeah. you rock my world.",0.42857142857142855
2_29_u,0,it was like months ago.,it was like months ago.,0.0
2_291_u,0,"umm, would you please excuse me for a moment?",would you please excuse me for a moment?,0.1111111111111111
2_292_u,1,"no, she is going to sit here where itõs a 112 degrees and eat enchiladas.","no, she's gonna sit here where it's 112 degrees and eat enchiladas.",0.4
2_293_u,0,no,you haven't seen me? no.,5.0
2_294_u,1,"oh, um, i don't care!",i don't care.,0.6
2_295_u,0,nobody sees the king!,nobody sees the king.,0.25
2_297_u,1,"i am sorry, it was a one time thing. i was very drunk and it was someone else's subconscious","sex and her dream. i'm sorry, it was a one-time thing. i was very drunk and it was someone else's subconscious.",0.42105263157894735
2_299_u,0,what would you give to a kid if he wanted a ticket to play with?,okay. what would you give to a kid if you wanted to take it to play with?,0.3333333333333333
2_3_u,1,and i think my testicles may be in here too,and i think my testicles may be in here too.,0.1
2_30_u,0,so how'd it go?,so how to go?,0.5
2_300_u,0,i don't think you could ever do that.,could walk around in women's underwear. i don't think you could ever do that.,0.75
2_301_u,0,"hey, do you know a six-letter word for red?","hey, do you know a six letter word for red?",0.2222222222222222
2_302_u,0,i know but it's so hard! nothing rhymes with your stupid name!,"i know, but it's so hard. nothing minds you, your stupid name.",0.4166666666666667
2_303_u,1,no thanks josephine!,"no thanks, josephine.",0.6666666666666666
2_305_u,0,take a couple deep breaths.,do you have any breath?,1.0
2_306_u,1,"no, no no, i just mediate the gorup. i just give up every tuesday of my life to help these screwups for the good of my health","no, no, no, no, i just help mediate the group. okay. yeah, i just get up every tuesday night in my life to help these screw-ups for the good of my health. bye, all right.",0.5185185185185185
2_31_u,1,"even if people are on it!""",even if people are on it.,0.16666666666666666
2_310_u,1,well thank god your livelihood doesn't depend on it.,"well, thank god your livelihood doesn't depend on you.",0.2222222222222222
2_312_u,1,sarcasm? at a sarcasmoholics meeting?,"sarcasm, sarcasm, oh it's me.",1.0
2_313_u,1,"oh sure, go with the sissy.",i'm not sure i'll go with the sissy.,0.6666666666666666
2_314_u,0,am i out of control?,my out of control.,0.6
2_315_u,1,"i guess you'd know that, being one of the two of us, though, right?",i guess you'd know that being one of the two of us.,0.2857142857142857
2_316_u,0,"yeah, i'm fine.","yeah, fine.",0.3333333333333333
2_317_u,0,"ah, oh, hang on a second. come in, come in. all right, so think about it, and call me back.","hang on a second. come in, come in. alright, so think about it and call me back.",0.25
2_318_u,1,was it not pain-free?,is it not pain-free?,0.25
2_319_u,0,no.,no.,0.0
2_322_u,0,"hey, my father's house does that.","oh, my father's house does that.",0.16666666666666666
2_323_u,1,that monkey has got a ross on its ass!,"okay, that monkey's got a ross on his ass.",0.5555555555555556
2_326_u,0,stick to the list.,stick to the list.,0.0
2_33_u,0,"this-this, no, oh no, no-no-no, this is not,that's-that's not what it is.","what? there's no old girl. no, no, no, no, that's not what it is.",0.75
2_334_u,0,"when they're hungry enough, they'll come in.",when they're hungry enough they'll come in.,0.14285714285714285
2_337_u,0,"uh, listen, i need that broiling pan that joey borrowed the other day.",i need that broiling pan that joy board the other day.,0.3076923076923077
2_338_u,1,and i am sure every person here really really wants you to join our group.,"and i'm sure every person here really, really want you to join our group.",0.26666666666666666
2_339_u,0,thank you.,thank you,0.5
2_34_u,1,is it me or the greetings gone downhill around here?,is it me here of the greetings gone downhill around here?,0.2
2_340_u,0,oh! oop!,feeds. oh!,1.0
2_341_u,1,"well, i'd gotten judy pregnant. i still don't know how that happened.","well, i got in judy pregnant. laughter i still don't know how that happened.",0.3333333333333333
2_342_u,1,"in what blanche, dog years?",then what blanch? dog ears?,0.6
2_343_u,0,"so to sum up, i'm professor geller.","so to sum up, black professor delaide.",0.2857142857142857
2_344_u,1,a hand puppet rose.,a hand puppet rose.,0.0
2_345_u,1,oh i left them in my bulldozer .. i don't have tools!,"oh, i left them on my bulldozer. laughter i don't have tools.",0.4166666666666667
2_347_u,0,well what are you gonna do when he finds out he wasn't even asked?!,what do you want to do when he finds out he wasn't even asked?,0.35714285714285715
2_35_u,0,oh no donõt go. i have scared you. i have said too much. i am hopeless and awkward and desperate for love.,"hold on, ilgo. i've scared you. i've said too much. i'm hopeless and awkward and desperate for love.",0.45454545454545453
2_350_u,1,"no rose, i am nervous because sonny bono gets elected mayor of palm springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.","no, rose. i'm nervous because if sonny bono gets elected mayor of palm springs, he's gonna make all the postman wear leather bell bottoms on a fur vest.",0.3103448275862069
2_351_u,1,"no rose, she is depressed because marvel had manners on only once a week","no rose, she's depressed because marble head manor is only on once a week.",0.5714285714285714
2_352_u,1,"no rose, it stands alone.","no rose, it stands along.",0.2
2_353_u,0,"nothing. it's just old and dingy, that's all.","nothing, it's just old and dingy, that's all.",0.125
2_356_u,0,yeah.,yeah.,0.0
2_357_u,1,"stating the obvious, but thank you. and it's not weird is it.","stating the obvious, but thank you. and it's not weird, is it? no.",0.25
2_358_u,0,"i do not always have to be,okay, okay.","i do not always have, okay.",0.375
2_359_u,1,"you know once you are inside, you don't have to knock anymore.",you know what's here inside? you don't have to knock anything.,0.4166666666666667
2_36_u,0,"the big deal is i don't want naked, greasy strangers in my apartment when i want to kick back with a puzzle,beer! cold beer.","the big deal is i don't want naked greasy strangers in my apartment when i want to kick back with a puzzle. beer, cold beer.",0.125
2_361_u,1,nooo,"no, no, no",3.0
2_365_u,0,"nope. op, wait! there he goes.","wait, there he goes.",0.5
